Name,City,Phone,Type,Service,Location,Discount
好利来（德胜门店）,北京,8225 8456,面包房、糕点,面包房、糕点,西城区安德路118号楼底商,9折优惠，优惠券除外
迪信通（德胜门店）,北京,6201 9673,零售,购物,西城区北三环中路马甸桥东德胜饭店一层,雅高持卡人刷卡消费享受同等现金待遇，购买各种充值卡需同时加付5%服务费，购买手机及配件不加收任何费用。
飞-雨言（南礼士路店）,北京,6801 0583,美容美发,美容美发,西城区南礼士路21号中核宾馆北侧一层,持雅高卡美容、美体、足疗、美发享受8.8折，特价项目不享受折上折，购买产品无优惠
格林童趣朝北店,北京,8574 1497,文娱休闲,其他,朝阳区朝阳北路青年公社底墒,消费1000元以上套系享受8.5折；消费1000元以下套系享受8.8折（398元体验套系除外）
莎莎SaSa华联万柳店,北京,8258 9682,便利店,便利店,海淀区八沟华联万柳购物中心B115-B116,乙方和丙方持卡人享有等同现金付款消费的优惠；
肥仔港式烧腊茶餐厅,北京,6474 8959,餐饮,其它中餐,朝阳区望京西园一区东侧京客隆超市南侧20米,雅高卡持卡人享有92折优惠（酒水、套餐、特价活动、海鲜除外）；
华润（安宁庄店）,北京,6293 7656,零售,购物,海淀区安宁庄东路30号商业楼首层,
乐友（望京阜荣街店）,北京,6471 4536,零售,购物,朝阳区阜荣街店10号1层商业01-011号,享受其会员待遇
九头鸟（上地新店）,北京,6297 9450,餐饮,其它中餐,海淀区西北旺镇东北旺村2号,9.5折优惠（酒水、主食无折扣
十里堡西单商场（超市黄金部）,北京,6556 5890,百货商场,购物,朝阳区朝阳路十里堡甲3号商场地下一至五层,无优惠；
十里堡西单商场（百货部）,北京,6556 5890,百货商场,购物,朝阳区朝阳路十里堡甲3号商场地下一至五层,无优惠；
好利来（旧宫店）,北京,5831 0509,面包房、糕点,面包房、糕点,大兴区旧宫镇小红门路393号,9折优惠，优惠券除外
甜风集蛋糕,北京,6760 7815,面包房、糕点,面包房、糕点,丰台区方庄南路9号谱田大厦512,提前24小时预定95折优惠;
味多美（彩虹新城店）,北京,6920 5497,面包房、糕点,面包房、糕点,大兴区兴华街北路二段78-44,
味多美（西三旗新都店）,北京,8291 8267,面包房、糕点,面包房、糕点,海淀区西三旗建材城中路6号1层,
华润 （西皇城根店）,北京,6615 9628,零售,购物,西城区西皇城根北街23-8号,
华润 （国门大厦店）,北京,6461 9355,零售,购物,朝阳区左家庄路一号A座一层,
和合谷（东直门店）,北京,6461 6113,餐饮,中式快餐便当,东城区东直门公交枢纽首层幸运时间美食广场内,9.5折或享受店内一切优惠活动
华润（新怡家园店）,北京,6708 2978,零售,购物,崇文区西花市南里新怡家园8号楼108A单元,
华润（和平门店）,北京,6301 1265,零售,购物,宣武区南新华街甲1号西侧门面房,
膳美轩,北京,6713 5757,餐饮,其它中餐,崇文区光明路西路15-1号,95折( 特价菜、酒水、海鲜除外；）
好利来（劲松二店）,北京,6730 3720,面包房、糕点,面包房、糕点,朝阳区农光里117号劲松大厦一层,9折优惠，优惠券除外
好利来（德胜门店）,北京,8225 8456,面包房、糕点,面包房、糕点,西城区安德路118号楼底商,9折优惠，优惠券除外
迪信通（德胜门店）,北京,6201 9673,零售,购物,西城区北三环中路马甸桥东德胜饭店一层,雅高持卡人刷卡消费享受同等现金待遇，购买各种充值卡需同时加付5%服务费，购买手机及配件不加收任何费用。
飞-雨言（南礼士路店）,北京,6801 0583,美容美发,美容美发,西城区南礼士路21号中核宾馆北侧一层,持雅高卡美容、美体、足疗、美发享受8.8折，特价项目不享受折上折，购买产品无优惠
格林童趣朝北店,北京,8574 1497,文娱休闲,其他,朝阳区朝阳北路青年公社底墒,消费1000元以上套系享受8.5折；消费1000元以下套系享受8.8折（398元体验套系除外）
莎莎SaSa华联万柳店,北京,8258 9682,便利店,便利店,海淀区八沟华联万柳购物中心B115-B116,乙方和丙方持卡人享有等同现金付款消费的优惠；
肥仔港式烧腊茶餐厅,北京,6474 8959,餐饮,其它中餐,朝阳区望京西园一区东侧京客隆超市南侧20米,雅高卡持卡人享有92折优惠（酒水、套餐、特价活动、海鲜除外）；
华润（安宁庄店）,北京,6293 7656,零售,购物,海淀区安宁庄东路30号商业楼首层,
乐友（望京阜荣街店）,北京,6471 4536,零售,购物,朝阳区阜荣街店10号1层商业01-011号,享受其会员待遇
九头鸟（上地新店）,北京,6297 9450,餐饮,其它中餐,海淀区西北旺镇东北旺村2号,9.5折优惠（酒水、主食无折扣
十里堡西单商场（超市黄金部）,北京,6556 5890,百货商场,购物,朝阳区朝阳路十里堡甲3号商场地下一至五层,无优惠；
十里堡西单商场（百货部）,北京,6556 5890,百货商场,购物,朝阳区朝阳路十里堡甲3号商场地下一至五层,无优惠；
好利来（旧宫店）,北京,5831 0509,面包房、糕点,面包房、糕点,大兴区旧宫镇小红门路393号,9折优惠，优惠券除外
甜风集蛋糕,北京,6760 7815,面包房、糕点,面包房、糕点,丰台区方庄南路9号谱田大厦512,提前24小时预定95折优惠;
味多美（彩虹新城店）,北京,6920 5497,面包房、糕点,面包房、糕点,大兴区兴华街北路二段78-44,
味多美（西三旗新都店）,北京,8291 8267,面包房、糕点,面包房、糕点,海淀区西三旗建材城中路6号1层,
华润 （西皇城根店）,北京,6615 9628,零售,购物,西城区西皇城根北街23-8号,
华润 （国门大厦店）,北京,6461 9355,零售,购物,朝阳区左家庄路一号A座一层,
和合谷（东直门店）,北京,6461 6113,餐饮,中式快餐便当,东城区东直门公交枢纽首层幸运时间美食广场内,9.5折或享受店内一切优惠活动
华润（新怡家园店）,北京,6708 2978,零售,购物,崇文区西花市南里新怡家园8号楼108A单元,
华润（和平门店）,北京,6301 1265,零售,购物,宣武区南新华街甲1号西侧门面房,
膳美轩,北京,6713 5757,餐饮,其它中餐,崇文区光明路西路15-1号,95折( 特价菜、酒水、海鲜除外；）
好利来（劲松二店）,北京,6730 3720,面包房、糕点,面包房、糕点,朝阳区农光里117号劲松大厦一层,9折优惠，优惠券除外
好利来（德胜门店）,北京,8225 8456,面包房、糕点,面包房、糕点,西城区安德路118号楼底商,9折优惠，优惠券除外
迪信通（德胜门店）,北京,6201 9673,零售,购物,西城区北三环中路马甸桥东德胜饭店一层,雅高持卡人刷卡消费享受同等现金待遇，购买各种充值卡需同时加付5%服务费，购买手机及配件不加收任何费用。
飞-雨言（南礼士路店）,北京,6801 0583,美容美发,美容美发,西城区南礼士路21号中核宾馆北侧一层,持雅高卡美容、美体、足疗、美发享受8.8折，特价项目不享受折上折，购买产品无优惠
格林童趣朝北店,北京,8574 1497,文娱休闲,其他,朝阳区朝阳北路青年公社底墒,消费1000元以上套系享受8.5折；消费1000元以下套系享受8.8折（398元体验套系除外）
莎莎SaSa华联万柳店,北京,8258 9682,便利店,便利店,海淀区八沟华联万柳购物中心B115-B116,乙方和丙方持卡人享有等同现金付款消费的优惠；
肥仔港式烧腊茶餐厅,北京,6474 8959,餐饮,其它中餐,朝阳区望京西园一区东侧京客隆超市南侧20米,雅高卡持卡人享有92折优惠（酒水、套餐、特价活动、海鲜除外）；
华润（安宁庄店）,北京,6293 7656,零售,购物,海淀区安宁庄东路30号商业楼首层,
乐友（望京阜荣街店）,北京,6471 4536,零售,购物,朝阳区阜荣街店10号1层商业01-011号,享受其会员待遇
九头鸟（上地新店）,北京,6297 9450,餐饮,其它中餐,海淀区西北旺镇东北旺村2号,9.5折优惠（酒水、主食无折扣
十里堡西单商场（超市黄金部）,北京,6556 5890,百货商场,购物,朝阳区朝阳路十里堡甲3号商场地下一至五层,无优惠；
十里堡西单商场（百货部）,北京,6556 5890,百货商场,购物,朝阳区朝阳路十里堡甲3号商场地下一至五层,无优惠；
好利来（旧宫店）,北京,5831 0509,面包房、糕点,面包房、糕点,大兴区旧宫镇小红门路393号,9折优惠，优惠券除外
甜风集蛋糕,北京,6760 7815,面包房、糕点,面包房、糕点,丰台区方庄南路9号谱田大厦512,提前24小时预定95折优惠;
味多美（彩虹新城店）,北京,6920 5497,面包房、糕点,面包房、糕点,大兴区兴华街北路二段78-44,
味多美（西三旗新都店）,北京,8291 8267,面包房、糕点,面包房、糕点,海淀区西三旗建材城中路6号1层,
华润 （西皇城根店）,北京,6615 9628,零售,购物,西城区西皇城根北街23-8号,
华润 （国门大厦店）,北京,6461 9355,零售,购物,朝阳区左家庄路一号A座一层,
和合谷（东直门店）,北京,6461 6113,餐饮,中式快餐便当,东城区东直门公交枢纽首层幸运时间美食广场内,9.5折或享受店内一切优惠活动
华润（新怡家园店）,北京,6708 2978,零售,购物,崇文区西花市南里新怡家园8号楼108A单元,
华润（和平门店）,北京,6301 1265,零售,购物,宣武区南新华街甲1号西侧门面房,
膳美轩,北京,6713 5757,餐饮,其它中餐,崇文区光明路西路15-1号,95折( 特价菜、酒水、海鲜除外；）
好利来（劲松二店）,北京,6730 3720,面包房、糕点,面包房、糕点,朝阳区农光里117号劲松大厦一层,9折优惠，优惠券除外
好利来（德胜门店）,北京,8225 8456,面包房、糕点,面包房、糕点,西城区安德路118号楼底商,9折优惠，优惠券除外
迪信通（德胜门店）,北京,6201 9673,零售,购物,西城区北三环中路马甸桥东德胜饭店一层,雅高持卡人刷卡消费享受同等现金待遇，购买各种充值卡需同时加付5%服务费，购买手机及配件不加收任何费用。
飞-雨言（南礼士路店）,北京,6801 0583,美容美发,美容美发,西城区南礼士路21号中核宾馆北侧一层,持雅高卡美容、美体、足疗、美发享受8.8折，特价项目不享受折上折，购买产品无优惠
格林童趣朝北店,北京,8574 1497,文娱休闲,其他,朝阳区朝阳北路青年公社底墒,消费1000元以上套系享受8.5折；消费1000元以下套系享受8.8折（398元体验套系除外）
莎莎SaSa华联万柳店,北京,8258 9682,便利店,便利店,海淀区八沟华联万柳购物中心B115-B116,乙方和丙方持卡人享有等同现金付款消费的优惠；
肥仔港式烧腊茶餐厅,北京,6474 8959,餐饮,其它中餐,朝阳区望京西园一区东侧京客隆超市南侧20米,雅高卡持卡人享有92折优惠（酒水、套餐、特价活动、海鲜除外）；
华润（安宁庄店）,北京,6293 7656,零售,购物,海淀区安宁庄东路30号商业楼首层,
乐友（望京阜荣街店）,北京,6471 4536,零售,购物,朝阳区阜荣街店10号1层商业01-011号,享受其会员待遇
九头鸟（上地新店）,北京,6297 9450,餐饮,其它中餐,海淀区西北旺镇东北旺村2号,9.5折优惠（酒水、主食无折扣
十里堡西单商场（超市黄金部）,北京,6556 5890,百货商场,购物,朝阳区朝阳路十里堡甲3号商场地下一至五层,无优惠；
十里堡西单商场（百货部）,北京,6556 5890,百货商场,购物,朝阳区朝阳路十里堡甲3号商场地下一至五层,无优惠；
好利来（旧宫店）,北京,5831 0509,面包房、糕点,面包房、糕点,大兴区旧宫镇小红门路393号,9折优惠，优惠券除外
甜风集蛋糕,北京,6760 7815,面包房、糕点,面包房、糕点,丰台区方庄南路9号谱田大厦512,提前24小时预定95折优惠;
味多美（彩虹新城店）,北京,6920 5497,面包房、糕点,面包房、糕点,大兴区兴华街北路二段78-44,
味多美（西三旗新都店）,北京,8291 8267,面包房、糕点,面包房、糕点,海淀区西三旗建材城中路6号1层,
华润 （西皇城根店）,北京,6615 9628,零售,购物,西城区西皇城根北街23-8号,
华润 （国门大厦店）,北京,6461 9355,零售,购物,朝阳区左家庄路一号A座一层,
和合谷（东直门店）,北京,6461 6113,餐饮,中式快餐便当,东城区东直门公交枢纽首层幸运时间美食广场内,9.5折或享受店内一切优惠活动
华润（新怡家园店）,北京,6708 2978,零售,购物,崇文区西花市南里新怡家园8号楼108A单元,
华润（和平门店）,北京,6301 1265,零售,购物,宣武区南新华街甲1号西侧门面房,
膳美轩,北京,6713 5757,餐饮,其它中餐,崇文区光明路西路15-1号,95折( 特价菜、酒水、海鲜除外；）
好利来（劲松二店）,北京,6730 3720,面包房、糕点,面包房、糕点,朝阳区农光里117号劲松大厦一层,9折优惠，优惠券除外
好利来（德胜门店）,北京,8225 8456,面包房、糕点,面包房、糕点,西城区安德路118号楼底商,9折优惠，优惠券除外
迪信通（德胜门店）,北京,6201 9673,零售,购物,西城区北三环中路马甸桥东德胜饭店一层,雅高持卡人刷卡消费享受同等现金待遇，购买各种充值卡需同时加付5%服务费，购买手机及配件不加收任何费用。
